Project ID,Project Name,Lattitude,Longitude,Budget,Time Elapsed Percent,Fund Spent Percent,Physical Progress Percent
618481,4L Bangalore-Chennai Expressway from Km. 230.000 to Km. 261.705 of Kanchepuram to Sriperumbudur Section Phase-III/Package-IV,13.0827,80.2707,3605.73,96.01,27.38,89.97
618521,Karaipettai to Walajapet from Km 71.015 to 107.091,13.0827,80.2707,766.51,99.96,80.07,93.55
618522,Balance Works for six laning of Sriperumbudur to karaipettai section of NH-4 New NH- 48 from 37000 Existing Km 37000 to Km 71015 Existing Km 71000 in Tamilnadu on EPC mode underNHDP Phase-V,13.0827,80.2707,411.16,73.0,32.75,38.26
618561,Improving the Alignment of Thoppur Ghat Section from Km 158.500 to Km 165.100 in Dharmapuri - Salem Section of NH-44,13.0827,80.2707,731.09,47.17,28.91,47.84
618563,4L of Madurai Ring Road Phase 1 [Vadipatti-Thamrapatti] from km 0.00 - km 29.960,13.0827,80.2707,900.05,99.96,100.39,99.42
618608,4L of left-over works including additional structures from Kerala/Tamil Nadu border to Kanyakumari Section from Km 43.0 to Km 96.174 of NH66,13.0827,80.2707,1263.42,89.9,77.58,81.85
618635,6L of Pondavakkam to Kannigaipair from km 96.040 to km 116.100 of NH 716B Pkg- IV,13.0827,80.2707,1359.81,72.81,30.1,44.53
618744,4L of Thirumangalam to Vadugapatti section from km 0.000 to km 36.000 of NH-744,13.0827,80.2707,791.6,99.92,86.6,95.95
618756,Melur - Pilayarpatti - Karaikudi from km 99.920 of NH 38 to km 12.9 of NH 383 Ext.,13.0827,80.2707,1085.41,99.96,88.12,98.12
618800,Construction of New Double Tier 4L Elevated Corridor from Chennai Port to Maduravoyal in Chennai District from km -0.342 to Km 20.593 and Package II from Km 4.604 to Km 9.700,13.0827,80.2707,1616.97,51.52,15.49,18.13
618801,Construction of New Double Tier 4-lane Elevated Corridor from Chennai Port to Maduravoyal in Chennai District from Km -0342 to Km 20223 Package 1 from Km - 0342 to Km 4604,13.0827,80.2707,1388.59,51.52,19.82,22.8
618846,Poondiyankuppam Km.67.000 to Sattanathapuram Km.123.800,13.0827,80.2707,2319.35,98.12,52.18,99.8
618894,4L of Madathukulam - Pollachi from km. 74.38 to km. 116.95 of old NH-209 New NH- 83,13.0827,80.2707,1772.13,98.48,59.97,97.65
618895,Kamalapuram to Oddanchatram from km. 0.00 to km. 35.822,13.0827,80.2707,1319.42,98.45,49.25,93.6
618898,Balance Works for Four laning of Vikravandi to Sethiyathope section from Km 0.0 to Km 65.96 of NH-45C in Tamil Nadu under NHDP Phase-IV on EPC mode,13.0827,80.2707,834.46,58.22,31.65,37.62
618899,Kallagam km.38.700 to Meensurutti Km.98.433 of NH-227 in Tamil Nadu,13.0827,80.2707,1499.12,99.96,74.17,100.0
619045,Construction of New Double Tier 4L Elevated Corridor from Chennai Port to Maduravoyal in Chennai District from km -0.342 to Km 20.593 and Package IV from Km 14.185 to Km 20.593,13.0827,80.2707,1210.21,51.52,7.28,8.58
619074,6-laning of Krishnagiri Km.0.000 to Walajahpet Km.148.300 section on NH-46 under NHDP-V,13.0827,80.2707,781.74,99.98,90.54,99.99
619086,Chengapalli km 102.035 to Neelambur Km144.680 and Madukkarai Km 170.880 to Walayar K183.010 Package No. NS-2/BOT/TN-08,13.0827,80.2707,285.55,98.94,2.54,100.0
619094,Thorapalli - Agraharam - Jittandahalli Section from km 23.350 to km 60.100 [Hosur to Dhamrapuri Pkg-2],13.0827,80.2707,1272.11,93.26,65.08,77.57
619129,Mahabalipuram - Pondicherry Pkg-I [Mamallapuram to Mugaiyur],13.0827,80.2707,1477.94,90.97,61.22,58.65
619130,Mahabalipuram - Pondicherry Pkg-II [Mugaiyur to Marakkanam],13.0827,80.2707,1463.75,82.04,54.97,53.41
619131,Four Laning of Chettikulam to Natham section of NH-785,13.0827,80.2707,823.93,100.0,77.91,99.75
619139,Construction of New Double Tier 4L Elevated Corridor from Chennai Port to Maduravoyal in Chennai District from km -0.342 to Km 20.593 and Package III from Km 9.700 to Km 14.185,13.0827,80.2707,1299.36,51.52,14.88,17.24
619156,4 Laning of Paramakudi to Ramanathapuram Section of NH-87 Old NH-49,13.0827,80.2707,1853.16,12.45,9.15,0.0
619161,Access Controlled Highway of 4 Lane with Paved Shoulders from Tiruvallur Design Chainage Km 1756 to TN/AP Broder Design Chainage Km 6151 of NH-716 Chennai- Tirupati Package-1,13.0827,80.2707,1247.7,74.02,14.57,46.31
619222,"Balance works of four lane from km 43.950 Thiruvallur Bypass to km 61.470 Veppampattu Bypass passing through Thannerkulam, Thozur and Sevapet Bypass 17.520 kms of Tirupathi- Tiruttani- Chennai section of NH 205",13.0827,80.2707,699.68,99.93,85.05,97.92
617913,6-laning of km 9.900 to km 19/948 Aramgarh to Shamshabad Section of Hyderabad- Bangalore section of NH-44 Under NHO EPC basis in the state of Telangana,17.385,78.4867,300.7,100.0,159.76,92.62
617936,Widening to two/four lane with paved shoulder from Km.180.600 to Km.223.000 of NH-63 on Nizamabad-Jagadalpur road on EPC mode under NHO in the state of Telangana.,17.385,78.4867,183.26,100.0,0.0,100.0
617939,6-Laning of Pune-Hyderabad Section of NH-65 from Km 493/0 to Km 524/0 from Sangareddy X Roads to Madinaguda in the State of Telangana,17.385,78.4867,1297.75,99.87,0.0,45.85
617940,"Rehabilitation and Upgradation of LB-Nagar to Malkapur section to 6-Lane main carriageway with service roads, drains cum footpath, including VUPs and widening of Minor bridge & road safety provisions from Km. 15/00 to Km 40/00 of NH-65 Old NH-9",17.385,78.4867,545.11,92.38,53.27,83.47
617980,Construction of six lane elevated corridor from km 7.950 Uppal to km 14.200 of NH- 163 to De-Congest the urban limits of Hyderabad-Bhoopalapatnam section on EPC mode in the state of Telangana,17.385,78.4867,626.76,85.81,3.89,54.26
617983,Widening & Strengthening of Existing 2LPS to 4 lane PS from Km 150000 to Km 159000 and Km 165400 to Km 186000 of NH-163 old NH-202 under NH O for the year 2020-21 on EPC Mode in the state of Telangana.,17.385,78.4867,300.56,99.93,63.5,91.0
617994,Rehabilitation and upgradation of NH-167 from design km 113.900 to 154.479 Mallepally Haliya section to two lane with paved shoulders on EPC mode in the stte of Telangana,17.385,78.4867,257.61,100.0,96.75,88.22
617995,Widening to Two Lane with Paved Shoulders from Km 67.000 to Km 114.425 of Kalwakurthy- Mallapally Section of NH 167 Erstwhile section of SH 18 in the State of Telangana on EPC mode under NH O Annual Plan 2016-17,17.385,78.4867,300.0,96.49,58.37,99.2
618001,"Construction of 4-lane flyover at Amberpet-X road, Hyderabad on NH-202 in the State of Telangana",17.385,78.4867,265.88,100.0,64.75,92.1
618025,Rehabiitation and upgradation from km 121/000 to 154/000 Nakrekal to Mallampally section of NH-365 to 2 lane with paved shoulders in the state of Telangana in the EPC mode,17.385,78.4867,192.67,98.94,73.61,96.0
618091,Widening to two lane with paved shoulders from Km 0/000 to Km 45/946 of Nizampet- Narayankhed-bidar section of NH-161B in the state of Telangana under Annual Plan 2021-22 on EPC mode under NHO,17.385,78.4867,512.98,81.05,29.73,46.0
618104,Widening to two lane with paved shoulders from Km 0/000 to Km 79/300 of Kalwakurthy - Kollapur section of NH-167K in the state of Telangana under annual plan 2021-22 on EPC mode under NHO.,17.385,78.4867,886.69,99.91,69.95,90.05
618105,Widening and strengthening to 4 lane / 2-lane with paved shoulders of Mahabubnagar - Chincholi section from km 60/255 to Km 102/834 of NH-167N in the State of Telangana on EPC mode.,17.385,78.4867,631.49,91.75,19.85,46.63
618106,Widening and Strengthening to 2/4 lane with paved shoulders of Mahabubnagar Chincholi section from Km 0/0 to Km 60/255 of NH-167N in the state of Telangana under Annual plan 2021-22 on EPC modepackage-I under NHO Job No.167N-TS-,17.385,78.4867,703.68,,43.29,90.69
618130,Widening to 2 lane with paved shoulders from 0.00 to 32.970 ofAdilabadto Bela section of NH 353B in the State of Telangana,17.385,78.4867,490.92,86.97,30.51,79.07
618140,Widening to two/four lane with paved shoulders from Km.34.250 to Km.71.830 of NH- 365A on Kodad-Khammam-Kurvi road.,17.385,78.4867,445.76,77.97,4.11,13.33
618141,Widening and Improvement of existing carriage way to 2 lane with paved shoulders from Km. 86/160 to 131/730 of Jangaon-Duddeda section of NH-365B in the State of Telangana on EPC Mode,17.385,78.4867,423.48,91.58,43.65,77.85
618182,Widening to Two lane with paved shoulders from 106/830 to 158/496 of Yellareddy- Rudrur Section of NH-765D in the state of Telangana on EPC mode under NHO under Annual plan 2022-23,17.385,78.4867,499.88,73.5,41.43,68.9
618183,Widening to 2 lane with paved shoulders from Km 62/920 to km 106/830 of Medak - Yellareddy section in the State of Telangana under Annual Plan 2022-23 on EPC mode under NHO,17.385,78.4867,399.01,99.86,36.6,70.6
618186,"Rehabilitation and Up-gradation of Valigonda to Thorrur Section to Two Lane with Paved Shoulders from Km 39.180 to Km 108.300 of NH-930P in the State of Telangana on Engineering, Procurement and Construction EPC Basis",17.385,78.4867,549.28,97.66,59.31,94.97
618190,Widening to two lane with paved shoulders of 'Bodhan Basar Bhainsa ' section from Km 38/900 to 95/300 of NH-161BB in the state of Telangana under Annual Plan 2021- 22 on EPC Mode under NH O.,17.385,78.4867,644.45,99.92,62.61,98.6
618196,Widening to 2 lane with Paved Shoulders of Siddipet-Elkathurthy section from Km 69/978 to km 133/619 of NH-765DG in the State of Telangana under Annual plan 2021-22 on EPC mode,17.385,78.4867,578.85,91.58,0.0,85.0
618197,Widening to 2 lane with Paved Shoulders of Medak - Siddipet section from Km 0/0 to km 69/978 of NH-765DG in the State of Telangana under Annual plan 2021-22 on EPC mode,17.385,78.4867,882.18,91.4,43.5,74.06
618746,Khammam-Devarapalle Pkg I [4L Access Controlled Greenfield from Thallampadu village to Somavaram village Design Chainage 0000 to 33604],17.385,78.4867,1337.18,95.76,51.2,97.26
618765,4L of Karimnagar-Warangal section from km 49.500 to km 117.820 of NH-563,17.385,78.4867,2486.51,99.91,51.18,92.4
618811,4L Access Controlled Greenfield Highway Section Mancherial Warangal from Pangidipalle village at Design Ch. 72.350 Km to Oorugonda village at Design Ch. 112.240 KmPackage-III,17.385,78.4867,1170.64,36.86,17.91,5.63
618812,4L Access Controlled Greenfield Section Mancherial Warangal from Puttapaka village at Design Ch. 35.300 Km to Pangidipalle village at Design Ch. 72.350 KmPackage-II,17.385,78.4867,1145.41,46.55,18.37,9.04
618813,4L Access Controlled Greenfield Section Mancherial Warangal from Narva village at Design Ch. 3.834 Km to Puttapaka village at Design Ch. 35.300 Km Package-I,17.385,78.4867,1104.27,58.7,14.64,11.28
618814,4L Access Controlled Greenfield Highway section on NH163G Warangal-Khammam from Oorugonda village in Hanamkonda District at Design Ch. 112.240 Km to Venkatpur village in Warangal District at Design Ch. 150.240 KmPackage-I,17.385,78.4867,1140.82,39.91,14.04,0.5
618815,4L Access Controlled Greenfield Highway section on NH-163G Warangal-Khammam from Venkatpur village in Warangal District at Design Ch. 150.240 Km to Thallasenkesa village in Mahabubabed District at Design Ch. 189.650 kmPackage-II,17.385,78.4867,1083.11,79.98,37.72,77.65
618816,4L Access Controlled Greenfield Highway section on NH-163G Warangal-Khammam from Thallasenkesa village at Design Ch. 189.650 km to V.Vekatayapalem village in Khammam District at Design Ch. 220.480 KmPackage-III,17.385,78.4867,1098.05,54.11,15.33,10.11
618817,4L Access Controlled Greenfield Highway section on NH-163G Khammam Vijayawada from V. Venkatayapalem village at Design Ch. 220.480 Km to BrahmanapalliK village at Design Ch. 250.400 Km Package-I.,17.385,78.4867,1021.96,62.9,26.52,45.89
618944,Hyderabad - Maneguda,17.385,78.4867,1218.49,69.92,35.41,24.2
618945,4L of Kodad Design Km 0.00/Existing Km 185.00 of NH-65 to Khammam Design Km 31.800/Existing Km 29.400 of NH-365A,17.385,78.4867,1606.99,99.94,54.24,99.98
619009,Upgradation to Two Lane with Paved Shoulders from Km 0.000 to Km 41.920 Green Field Alignment of Gowrelly to Valigonda Section of NH-930P in the State of Telangana on EPC Mode under Annual Plan 2022-23,17.385,78.4867,690.33,13.58,0.0,0.0
619128,Khammam-Devarapalle Pkg II [4L Access Controlled Greenfield from Somavaram village to Chintagudem village Design Chainage 33604 to 63117],17.385,78.4867,981.64,99.93,53.39,98.02
619165,Thanamcherla-Jamandlapally 2LPS,17.385,78.4867,18.65,97.36,44.5,100.0
619193,Rehabilitation and upgradation of NH-221 from km 121/0 to 165/0 Rudrampur to Bhadrachalam section to two lane with paved shoulder under NHDPIV in the state of Telangana through EPC mode,17.385,78.4867,334.82,99.98,112.04,82.76
619253,Construction of 4 lane Bypass to Nalgonda Town lrorn Km 000 Existing Ch. 181590 to Km 14.00 Existing Ch. 28/685 ol Nakrekal to Nagarjunsagar Section of NH -565 in the State of Telangara on EPC under Annual Plan 2024 -25,17.385,78.4867,516.17,41.51,0.0,55.62
619265,Rehabilitation & Upgradation of Thorrur to Nehru Nagar section to Two Lane with Paved shoulders from Km 109/420 to Km 178/500 of NH 930P in the state of Telangana on EPC mode under Annual Plan 2022-2023,17.385,78.4867,675.45,4.1,0.0,0.0
618307,Rehabilitation and up-gradation of road from km 16.077 to km 43.935 total length 27.858 km of Lalchara-Kanchanpur section via Shivbari on NH-44A to 2 lane with paved shoulder in the state of Tripura on EPC Mode Pkg-2 under BharatMala,23.8315,91.2868,456.88,100.0,45.02,54.56
618350,Improvement & widening of existing NH-08 to 4-lane with Paved Shoulder from Champak Nagar to Khayerpur section design Km 242500 to Km 261610 in the state of Tripura on EPC basis under NHO-NE,23.8315,91.2868,920.66,76.62,43.95,48.3
618367,Improvement and Widening to 2-lane with paved shoulder of road from design Km 72.000 Pati Chhari to design Km 107.654 Harina Total length 35.654 Km on Teliamura to Harina section of NH 208 in the state of Tripura on EPC mode under JICA ODA,23.8315,91.2868,726.9,66.56,13.79,9.5
618368,Improvement and Widening to 2-lane with paved shoulder of road from design Km 36.000 Rangamati to design Km 72.000 Pati Chhari Total length 36.000 Km on Teliamura to Harina section of NH 208 in the state of Tripura on EPC mode under,23.8315,91.2868,670.9,71.81,27.31,14.7
618369,Improvement and Widening to 2-lane with paved shoulder of road from existing Km 438.170 Khowai Chowmuhani to existing Km 439.410 South Pulinpur of NH-08 and from design Km 0.000 South Pulinpur to design Km 36.00 near Rangamati of NH 208 on Khowai Teliamura- Harina section Total length 37.24 in the state of Tripura on,23.8315,91.2868,657.21,76.62,45.93,60.7
618370,Improvement and Widening to 2-lane with paved shoulder of road from Km 101.300 to km 127.319 Total Length 26.019 Km i.e. the Khowai Teliamura-Amarpur-Harina- Sabroom section of NH 208 in the state of Tripura on EPC under JICA ODA Loan,23.8315,91.2868,431.78,75.7,61.46,63.15
618385,Rehabilitation and up-gradation of road from design km 25.250 to km 36.460 Total lengh 11.210 km of Kailashahar-Kurti Bridge section on NH-208A to 2-lane with paved shoulder on EPC basis under NHO Package-III- Balance Work,23.8315,91.2868,174.43,100.0,38.47,53.14
618411,Melaghar-Srimantapur section on NH-08 Spur from Km 23 to Km 34.500 11.5 Km and overlay from Km 20.30 to Km 22.00 1.7 Km Total Length 13.2 Km,23.8315,91.2868,195.95,95.04,48.76,72.48
618417,"Construction of 4-Lane with paved shoulder Agartala bypass Western side, length 25.402 km connecting NH-8 near Amtali to NH-108B near Lembuchhera in the state of Tripura on EPC basis under NHO-NE",23.8315,91.2868,2026.05,80.55,22.82,9.2
617963,Rehabilitation and upgradation to four lane road from km 70.500 to km 78.600 of NH- 92 under EPC mode in the State of Uttar Pradesh,26.8467,80.9462,351.78,78.9,21.43,39.0
617964,"Widening to Four Lane rigid pavement configuration from Km 90.00 to Km 100.800 on NH-96 Km 42.0 to Km 53.300 as per new NH-330,design length of 11.300 km under EPC mode in the state of Uttar Pradesh.",26.8467,80.9462,309.63,87.26,13.54,31.09
618009,Balance work of Construction of Ring Road for Raebareli City on eastern side of NH- 24B Phase-1 on EPC mode.,26.8467,80.9462,347.8,94.54,0.0,95.0
618054,Construction of Balrampur bypass with 2L flexible pavement configuration from km.223.000 of NH-330 to km.328.300 of NH-730 under EPC mode,26.8467,80.9462,515.69,85.56,24.93,56.0
618055,Construction of Pratapgarh Bypass Extension connecting NH-31 to NH-330 on EPC mode in the State of Uttar Pradesh.,26.8467,80.9462,225.17,96.71,29.74,78.0
618056,Improvement and Up-gradation to two Lane with Paved Shoulder Configuration from existing km. 420.00 Shohrathgarh to km. 454.00 Uska Bazar of NH-730 in the state of Uttar Pradesh EPC basis,26.8467,80.9462,484.42,87.76,24.89,62.0
618057,Construction of Shohratgarh Bypass on NH-730 under EPC mode in the State of Uttar Pradesh,26.8467,80.9462,189.31,89.08,16.6,54.0
618063,Widening & Strenghteningof section from Bharthana chowk to Kodarkoot km.0.00 to km.40.00 of NH-91-A on EPC mode,26.8467,80.9462,343.77,91.03,33.56,94.0
618066,Construction of Amethi bypass Part-II at km.30.050 of NH-931 under EPC mode in the state of Uttar Pradesh,26.8467,80.9462,283.86,74.66,13.63,48.0
618067,"Rehabilitation & Up-gradation from design Km. 0.000 to Km. 69.280 of NH-931 Pratapgarh - Amethi - Gauriganj -Musafirkhana to two lane with paved shoulder on Engineering, Procurement & Construction EpC mode in the State of Uttar Pradesh",26.8467,80.9462,1086.3,37.26,2.24,9.32
618075,Construction of two lane with paved shoulder from existing Km.0.000 to Km.55.610 design km. 0.000 to km. 54.048 of NH-124D,26.8467,80.9462,773.58,81.05,27.16,77.0
618081,Construction of Mariahu Bypass with four lane paved shoulder configuration Km. 53.540 to Km.59.200 of NH-135A on EPC mode in the state of Uttar Pradesh,26.8467,80.9462,362.39,88.1,22.48,55.0
618082,Widening & Upgradation to four lane configuration from Km.34.900 Bhadohi to km.73.134 Jaunpur of NH-135A on EPC mode,26.8467,80.9462,392.03,97.71,0.0,95.0
618111,Improvement and upgradation to two lane with paved shoulder configuration from existing km 90.00 to 130.00 Design length 39.15 of NH-227A near Sikriganj to Barhalganj in the State of UP on EPC Mode.,26.8467,80.9462,345.34,99.9,41.17,96.0
618112,"Improvement and up-gradation of NH-227B 84 Kosi Parikrama Marg Package I, from km 228.920 Jagarnathpur to Km 235.960/0.000 MakhaudaDham to Km 29.000 Sarpur in the State of Uttar Pradesh on EPC basis",26.8467,80.9462,912.5,62.47,0.96,8.0
618113,"Improvement and up-gradation of NH-227B 84 Kosi Parikrama Marg Package III, from Km.47.800 Gosaiganj to Km.73.300 Bikapur in the State of Uttar Pradesh on EPC basis.",26.8467,80.9462,587.97,62.47,13.63,50.72
618114,"Improvement and up-gradation of NH-227B 84 Kosi Parikrama Marg PackageV, from Design Km.140.960 Patranga to Km.160.200 Bahuvan Madar Majha on EPC mode in the State of Uttar Pradesh",26.8467,80.9462,1192.33,19.74,0.0,4.0
618116,lmprovement and Up-gradation from Km. 73.300 Bikapur to Km.140.960 Patranga of NH-227B 84 Kosi Parikrama Marg to 2LPS along with Parikrama Path,26.8467,80.9462,1679.75,28.9,10.29,40.45
618124,Rehabilitation and upgradation from km 51.600 to km 75.700 of NH-321G Nuhkhas to Etah section to two lane with paved shoulder configuration under EPC mode in the State of Uttar Pradesh,26.8467,80.9462,343.54,90.74,25.9,73.0
618162,"Improvement and up-gradation to 2LPS of NH-227B 84-Kosi Parikrama Marg PackageVI, Design Km 160200 Bahuvan Madar Majha to Km 224040 Jagarnathpur under HAM",26.8467,80.9462,2008.7,28.9,0.0,20.0
618163,"Rehabilitation and Up-gradation from km. 0000 to km.40390 of NH-730S MaharajganjNichloulThuthibari to two lane with paved shoulders in the State of U.P. on Engineering, Procurement & Construction EPC Basis.",26.8467,80.9462,603.19,86.53,27.83,59.5
618164,Construction of four lane highway with paved shoulder from Km.74.700 to Km.112.950 of NH-731A i/c Yamuna Bridge on HAM in the state of Uttar Pradesh.,26.8467,80.9462,1157.31,99.87,0.0,100.0
618166,Construction of 4-lane green field highway from Km. 35.000 to Km. 49.155 of NH- 731A with paved shoulders on Hybrid Annuity Mode in the state of Uttar Pradesh,26.8467,80.9462,697.66,100.0,0.01,100.0
618168,Widening to four lane with paved shoulder from Design Km.49.200 to Km.89.285 of NH-731B on EPC mode in the state of Uttar Pradesh,26.8467,80.9462,965.3,85.95,13.92,56.0
618169,Construction of Two Lane with paved shoulder highway from Design Ch.0.000 to Ch.49.2OO of NH-731B on EPC Mode,26.8467,80.9462,602.76,96.91,44.93,98.0
618187,"Rehabilitation and upgradation of Salon - Jais - Jagdishpur Road section of NH-931A, from design Chainage km 0.000 to km 5.740 to four lane divided carriageway and from design Chainage km 5.740 to km 53.500 to two lane with paved Total length km 53.500 along with One time improvement in 04 no's of realigned/bypassed built-up",26.8467,80.9462,947.15,41.51,2.81,9.06
618233,Construction of 6-lane bridge on Ganga on NH-96 and its approaches in Phaphamau Allahabad on EPC mode,26.8467,80.9462,1465.41,98.43,0.03,91.0
618240,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Bewar- naer Karri village section Km0.00 to Km30.00 Pakage-I of NH-92 in state of Uttar Pradesh undergreen national Highway Corridor Project GNHCP with the loan,26.8467,80.9462,236.47,99.93,0.0,100.0
618243,Construction of Basti Ring Road Phase-I with 4L configuration for Basti City in the state of Uttar Pradesh on HAM mode,26.8467,80.9462,1138.72,58.22,0.01,36.67
618244,Construction of Raebareli Ring Road Phase-2 with four Lane configuration for Raebareli City in the state of Uttar Pradesh on Hybrid Annuity Model HAM basis,26.8467,80.9462,1273.72,62.47,0.0,55.0
618247,Construction of 4 lane Mirzapur bypass including bridge over river Ganga from km 0.000 to km 15.000 of NH 135A in the State of Uttar Pradesh on HAM Mode.,26.8467,80.9462,1708.62,19.25,0.0,7.0
618248,Widening to 4 lane from km. 139.00 to km 179.20 of NH-135A Pkg-III Jaunpur Akbarpur section and Akbarpur bypass on Hybrid Annuity Mode in the state of Uttar Pradesh.,26.8467,80.9462,1653.15,28.9,0.0,22.0
618249,Widening to 4 lane from km. 108.50 to km 139.00 of NH-135A Pkg-II Jaunpur Akbarpur section on Hybrid Annuity Mode in the state of Uttar Pradesh,26.8467,80.9462,1511.57,70.82,0.0,40.0
618252,"Improvement and Up-gradation to two Lane with Paved Shoulder/Four Lane configuration from existing Km 130.000 to Km 191.000 design km 131.500 to Km 188.735, Design length 57.235 Km of NH-227A near Barhalganj to Mehrauna Ghat in",26.8467,80.9462,1344.61,69.92,0.09,58.0
618260,"Construction of Salempur bypass to 4LPS from km 64.000 of NH-727A Km 171.00 of Sonauli Balia Marg, old SH-01, near Mahadahan Chauraha to km 61.500 of NH-727B Km 178.500 of Sonauli Balia Marg, old SH-01, near near Ahirauli Village under Hybrid",26.8467,80.9462,1348.06,37.26,0.0,35.0
618262,Construction of Deoria Bypass from existing Km. 27.140 to existing Km. 46.780 Design Km. 49.109 on NH727A Design length 21.969 Km. to four lane with paved shoulder configuration under Hybrid Annuity Mode HAM in the State of Uttar Pradesh,26.8467,80.9462,1734.7,52.07,0.0,10.0
618263,"Rehabilitation and Up-gradation to 2LPS from Km. 0.000 to Km. 7.800 and Km. 35.400 to Km. 52.345 Design length 24.745 Km., except Bihar portion of NH-727B Tamkuhiraj to Bihar Border and Bihar Border to Majhauli on EPC mode in the State of",26.8467,80.9462,701.02,99.83,22.31,81.18
618264,"Widening and Strengthening to two Lane with Paved Shoulder/Four Lane with paved shoulder configuration from km. 61.500 of NH-727B near Nawalpur km 178.500 of Sonauli Balia Marg, Old SH-01 i.e. end point of Salempur Bypass to km. 106.495 of",26.8467,80.9462,2061.86,27.44,10.78,41.0
618265,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Miranpur Katra to radhaita section of NH-730CKm.114.000 to Km 137.250pakage-III in state of Uttar Pradesh undergreen national Highway Corridor ProjectGNHCP with,26.8467,80.9462,169.56,92.38,0.08,92.0
618266,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Bewar- Allahaganj- section of NH-730C Km.0.000 to Km 52.770 pakage-I in state of Uttar Pradesh undergreen national Highway Corridor Project GNHCP with the loan,26.8467,80.9462,340.16,97.71,0.0,99.0
618267,Widening/Upgradation to four lane configuration of Shahjahanpur-Bisalpur section from km 0.00 to km 47.026 of NH-731K on Hybrid Annuity Mode in the state of Uttar Pradesh.,26.8467,80.9462,1590.2,12.45,0.0,0.0
618499,6L Elevated Kanpur - Lucknow Exeressway Pkg-1 from Km. 10980 to Km. 28500,26.8467,80.9462,1943.27,99.92,39.67,100.0
618500,Construction of 4L Connector from Delhi Meerut Expressway Km 50.000 of Pkg IV to Km 8.520 of NH-235 Pkg-5,26.8467,80.9462,1116.19,99.94,40.76,78.0
618529,Varanasi Ring Road Pkg-II connecting Sandaha Village km 11.70 / NH-29 with Revasa Village km 818.80 / NH-2,26.8467,80.9462,1832.66,97.78,95.56,96.86
618536,Construction of Ring Road around Kanpur from Ch.68.650 to Ch.93.209 Jarkala to Pakari Package-IV in State of Uttar Pradesh.,26.8467,80.9462,1192.16,66.56,22.34,39.2
618537,Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi Sachendi I to Maharajpur Package-I,26.8467,80.9462,1311.7,84.02,36.56,62.15
618538,Construction of Ring Road around kanpur from Ch.51.200 to Ch. 68.650 Badarka to Harbanch-Uchti Pkg-III,26.8467,80.9462,1126.75,63.23,25.28,34.8
618539,Construction of Ring Road Kanpur from Ch. 32.090 to Ch.51.200 Transganaga to Sathara Package-II B,26.8467,80.9462,1106.92,56.56,4.9,20.4
618540,Construction of Ring Road around Kanpur from Ch.23.325 to Ch.32.090 Chaudhariya to Transganga Package-IIA,26.8467,80.9462,977.45,30.84,25.8,49.85
618554,Construction of left out portion of Agra Inner Ring Road connecting village Deori to NH-44 village Bad from Km. 0.000 to Km. 7.772,26.8467,80.9462,787.58,99.92,79.88,94.0
618566,4L Green Field Northern East side Gorakhpur Bypass 26.616 Kms starting from NH- 29E Chainage 83.308 and end at NH-28 Chainage 285.100,26.8467,80.9462,1244.44,85.95,83.21,73.78
618567,4/6L of Northern Ayodhya Bypass starting Km. 112.540 and ending Km. 139.928 north of existing NH-27 part-1 and part-2 south of NH-27 from km 0.000 to km 5.000.,26.8467,80.9462,1834.25,43.22,15.57,33.53
618568,4/6L Southern Ayodhya Bypass from Km 5.000 to Km 37.172 starting near Km. 112.540 and ending at Km. 153.281 of NH-27,26.8467,80.9462,1983.05,56.56,16.06,39.5
618669,4 -Laning of MP/UP Border to Kabarai section of NH-34&35 from km 197.000 to km 242.991 Length 45.991 Km Sagar-Kabrai Package-5 under Bharat Mala Pariyojana EC in MP & UP on HAM,26.8467,80.9462,1425.43,74.66,40.27,61.77
618690,"4 lanning of Aligarh Palwal section from km 0.00 to km 46.39 package -1 from khereshwar junction-kurana of NH33D , including khair & jattari bypass in the state of UP on HAM mode",26.8467,80.9462,1685.69,70.82,35.03,21.25
618710,DL/UP Border - EPE Crossing Pkg-02,26.8467,80.9462,1889.78,99.95,92.06,100.0
618722,6L access Controlled Greenfield Highway from Gogwan Jalalpur Shamli to Ranipur Barsi Saharanpur of Shamli -Ambala section Package-I Design Ch. Form km 00.600 to km 45.500,26.8467,80.9462,1247.55,84.79,60.86,68.2
618761,4L Spur of Meerut-Garh-Mukteshwar section connecting NH-119 and NH-58 bypassing Meerut Town of NH 709 A,26.8467,80.9462,977.73,99.92,88.57,96.98
618768,Four laning of Agra-Aligarh Section from Km. 0.000 Junction of NH-34 Aligarh Km 144.60 to Km. 28.000 near Asroi village in Hathras of NH-509 Package-I,26.8467,80.9462,1309.08,15.57,23.69,3.96
618782,4L of Bareilly-Pilibhit-Sitarganj from Km. 0.000 to Km. 32.500 of NH-30 Pkg-1,26.8467,80.9462,1394.14,80.55,44.66,64.12
618798,4L of Sonauli - Gorakhpur,26.8467,80.9462,2275.43,97.5,58.37,89.0
